CustomerID,StoreID,PersonID,CustomerName,PointOfContact,MostRecentOrderDate
28965,NULL,9018,Trinity Morris,NULL,07/04/2014
11688,NULL,19380,Victoria Morris,NULL,17/07/2013
15541,NULL,9007,Zoe Morris,NULL,22/01/2014
25749,NULL,7783,Ashlee Moyer,NULL,03/07/2013
28880,NULL,14281,Felicia Moyer,NULL,08/09/2013
28198,NULL,15104,Jared Moyer,NULL,12/01/2012
13822,NULL,10324,Jay Moyer,NULL,19/03/2014
15093,NULL,17073,Johnny Moyer,NULL,12/04/2014
28422,NULL,14023,Joy Moyer,NULL,19/05/2014
23420,NULL,16823,Mario Moyer,NULL,21/11/2013
12980,NULL,2691,Max Moyer,NULL,04/09/2013
21220,NULL,18797,Meghan Moyer,NULL,30/08/2013
16386,NULL,19190,Philip Moyer,NULL,25/01/2014
23314,NULL,2796,Alfredo Munoz,NULL,17/12/2013
23187,NULL,2735,Andy Munoz,NULL,18/02/2014
15798,NULL,14366,Anne Munoz,NULL,10/11/2013
22608,NULL,10957,Arthur Munoz,NULL,19/05/2014
12003,NULL,6013,Audrey Munoz,NULL,10/01/2014
14150,NULL,15740,Billy Munoz,NULL,04/03/2014
27857,NULL,18477,Brandi Munoz,NULL,14/08/2013
23437,NULL,13504,Briana Munoz,NULL,14/03/2014
17315,NULL,9998,Carolyn Munoz,NULL,21/11/2013
20601,NULL,17860,Carrie Munoz,NULL,30/06/2014
12570,NULL,19151,Casey Munoz,NULL,12/01/2014
13632,NULL,6183,Cheryl Munoz,NULL,19/05/2014
24021,NULL,14617,Clinton Munoz,NULL,18/03/2014
13076,NULL,19060,Craig Munoz,NULL,18/03/2014
15081,NULL,5942,Daisy Munoz,NULL,22/05/2014
19355,NULL,14754,Danny Munoz,NULL,25/01/2014
23539,NULL,10221,Darren Munoz,NULL,03/01/2014
11054,NULL,9790,Deanna Munoz,NULL,30/10/2013
21747,NULL,19105,Derrick Munoz,NULL,31/07/2013
24879,NULL,13847,Desiree Munoz,NULL,09/03/2014
15066,NULL,18650,Diana Munoz,NULL,20/01/2014
15795,NULL,15497,Diane Munoz,NULL,29/09/2013
24091,NULL,20451,Dwayne Munoz,NULL,27/04/2014
13106,NULL,9684,Ebony Munoz,NULL,15/04/2014
12091,NULL,6676,Eddie Munoz,NULL,02/02/2014
14715,NULL,19277,Erik Munoz,NULL,05/03/2014
15114,NULL,18699,Erika Munoz,NULL,22/12/2013
20406,NULL,14271,Felicia Munoz,NULL,08/02/2014
16112,NULL,18338,Frank Munoz,NULL,03/03/2014
20230,NULL,19026,Gary Munoz,NULL,13/11/2013
14699,NULL,10766,Gerald Munoz,NULL,06/12/2013
19789,NULL,16407,Gloria Munoz,NULL,30/09/2013
29115,NULL,6354,Jacquelyn Munoz,NULL,13/09/2013
11439,NULL,6238,Janet Munoz,NULL,22/03/2014
20905,NULL,5481,Jessie Munoz,NULL,21/05/2014
13697,NULL,18378,Jésus Munoz,NULL,31/01/2014
18174,NULL,15091,Jill Munoz,NULL,02/07/2013
21573,NULL,15639,Jimmy Munoz,NULL,09/01/2014
13812,NULL,13975,Joanna Munoz,NULL,02/11/2013
21526,NULL,14481,Jonathon Munoz,NULL,22/01/2014
23001,NULL,6998,Julio Munoz,NULL,09/03/2014
18013,NULL,18564,Kathleen Munoz,NULL,16/06/2014
25740,NULL,15955,Kellie Munoz,NULL,15/11/2013
23529,NULL,15142,Kendra Munoz,NULL,06/08/2013
25550,NULL,14218,Krista Munoz,NULL,12/04/2014
23556,NULL,9587,Kristi Munoz,NULL,30/06/2013
16446,NULL,6300,Kristine Munoz,NULL,05/04/2014
12128,NULL,14326,Kristy Munoz,NULL,06/05/2014
21095,NULL,14852,Lance Munoz,NULL,26/09/2013
11242,NULL,18425,Larry Munoz,NULL,06/05/2014
11967,NULL,6133,Latasha Munoz,NULL,07/01/2014
16857,NULL,14440,Lawrence Munoz,NULL,04/10/2013
17417,NULL,14404,Lee Munoz,NULL,25/04/2014
16874,NULL,18520,Leslie Munoz,NULL,16/10/2013
15451,NULL,13807,Linda Munoz,NULL,16/02/2014
22639,NULL,14103,Lori Munoz,NULL,23/07/2013
28683,NULL,7157,Mallory Munoz,NULL,13/08/2012
27774,NULL,15692,Marc Munoz,NULL,23/07/2013
24206,NULL,10102,Marie Munoz,NULL,20/07/2013
14680,NULL,6897,Marvin Munoz,NULL,30/06/2014
20798,NULL,14518,Mathew Munoz,NULL,09/12/2013
27810,NULL,18791,Meghan Munoz,NULL,16/05/2014
11340,NULL,16870,Melody Munoz,NULL,04/06/2013
13957,NULL,10638,Meredith Munoz,NULL,23/05/2014
25666,NULL,14566,Micheal Munoz,NULL,03/11/2013
24008,NULL,13764,Monique Munoz,NULL,18/01/2014
11643,NULL,17343,Naomi Munoz,NULL,04/12/2013
24601,NULL,18745,Natasha Munoz,NULL,21/05/2014
22066,NULL,15006,Paula Munoz,NULL,01/09/2013
16824,NULL,14962,Randall Munoz,NULL,31/12/2013
28396,NULL,9894,Rebekah Munoz,NULL,19/01/2014
25889,NULL,7754,Reginald Munoz,NULL,18/01/2014
16901,NULL,15588,Ricky Munoz,NULL,25/02/2014
17628,NULL,14802,Roberto Munoz,NULL,11/10/2013
27897,NULL,13720,Robin Munoz,NULL,25/10/2013
14214,NULL,12992,Robyn Munoz,NULL,04/01/2014
12836,NULL,13677,Rodney Munoz,NULL,28/04/2014
13768,NULL,11807,Ross Munoz,NULL,11/04/2014
29122,NULL,20032,Shannon Munoz,NULL,30/12/2013
27488,NULL,14509,Sheila Munoz,NULL,17/05/2014
12310,NULL,18611,Stacy Munoz,NULL,24/03/2014
18441,NULL,10432,Tabitha Munoz,NULL,14/05/2014
23436,NULL,14019,Tanya Munoz,NULL,08/12/2013
27712,NULL,15198,Teresa Munoz,NULL,28/05/2014
13953,NULL,13895,Theresa Munoz,NULL,21/05/2014
12870,NULL,6795,Tyrone Munoz,NULL,15/05/2014
21056,NULL,14694,Walter Munoz,NULL,25/06/2013
22821,NULL,13935,Wendy Munoz,NULL,07/11/2013
13008,NULL,6618,Alberto Muñoz,NULL,19/05/2014
19906,NULL,6947,Armando Muñoz,NULL,09/01/2014
28459,NULL,18836,Dana Muñoz,NULL,30/12/2013
14828,NULL,14711,Hector Muñoz,NULL,14/09/2013
24506,NULL,7053,Jaime Muñoz,NULL,19/12/2013
26446,NULL,14650,Jamie Muñoz,NULL,26/06/2014
26385,NULL,13629,Javier Muñoz,NULL,27/04/2014
26982,NULL,12451,Jose Muñoz,NULL,04/01/2014
19520,NULL,10542,Kari Muñoz,NULL,13/08/2013
21662,NULL,18773,Orlando Muñoz,NULL,22/09/2013
23433,NULL,11696,Pedro Muñoz,NULL,12/12/2013
11451,NULL,11260,Ruben Muñoz,NULL,05/11/2013
25988,NULL,19236,Victor Muñoz,NULL,22/01/2014
27466,NULL,3925,Abigail Murphy,NULL,09/11/2013
22238,NULL,15071,Alex Murphy,NULL,29/05/2014
18276,NULL,8798,Alexa Murphy,NULL,30/01/2014
17565,NULL,2769,Alexandra Murphy,NULL,29/12/2013
20509,NULL,8819,Alexandria Murphy,NULL,01/10/2013
24624,NULL,8789,Allison Murphy,NULL,13/12/2013
25072,NULL,20125,Alyssa Murphy,NULL,20/05/2014
28828,NULL,8790,Andrea Murphy,NULL,16/08/2013
26314,NULL,15067,Angel Murphy,NULL,15/10/2013
11063,NULL,8821,Angela Murphy,NULL,14/06/2013
16463,NULL,3627,Anna Murphy,NULL,11/11/2013
25698,NULL,8801,Ariana Murphy,NULL,05/02/2014
24681,NULL,8823,Arianna Murphy,NULL,06/08/2013
25006,NULL,8776,Bailey Murphy,NULL,29/11/2013
20358,NULL,15087,Brian Murphy,NULL,03/10/2013
28342,NULL,19200,Brianna Murphy,NULL,06/12/2013
12918,NULL,8805,Brooke Murphy,NULL,12/09/2013
29127,NULL,15106,Bryan Murphy,NULL,24/08/2013
24645,NULL,15089,Bryce Murphy,NULL,26/11/2013
14910,NULL,8803,Caitlin Murphy,NULL,29/03/2014
13275,NULL,15066,Carlos Murphy,NULL,13/07/2013
16506,NULL,8791,Catherine Murphy,NULL,25/06/2014
27516,NULL,15115,Charles Murphy,NULL,04/06/2014
24729,NULL,15094,Chase Murphy,NULL,19/10/2013
20113,NULL,8800,Christina Murphy,NULL,29/03/2014
19655,NULL,20248,Cindy Murphy,NULL,17/10/2013
18613,NULL,15113,Cody Murphy,NULL,18/05/2014
27066,NULL,15101,Cole Murphy,NULL,02/07/2013
27043,NULL,15128,Dalton Murphy,NULL,16/07/2012
20027,NULL,8794,Danielle Murphy,NULL,04/04/2014
13019,NULL,20014,Destiny Murphy,NULL,19/03/2014
26245,NULL,15116,Devin Murphy,NULL,10/01/2014
16124,NULL,15119,Eduardo Murphy,NULL,20/04/2014
19844,NULL,19497,Emma Murphy,NULL,10/04/2014
27205,NULL,8813,Erin Murphy,NULL,25/03/2013
18797,NULL,15073,Evan Murphy,NULL,23/06/2014
25996,NULL,8826,Faith Murphy,NULL,30/03/2014
29148,NULL,8779,Gabriella Murphy,NULL,21/12/2011
23373,NULL,3305,Gabrielle Murphy,NULL,22/02/2014
28849,NULL,15107,Garrett Murphy,NULL,17/11/2011
23655,NULL,19598,Grace Murphy,NULL,14/02/2014
19008,NULL,3157,Hailey Murphy,NULL,06/05/2014
21706,NULL,3383,Haley Murphy,NULL,23/01/2014
11786,NULL,15123,Ian Murphy,NULL,25/06/2014
27225,NULL,15078,Isaac Murphy,NULL,09/02/2014
22645,NULL,20768,Isabella Murphy,NULL,15/02/2014
28662,NULL,15069,Isaiah Murphy,NULL,09/12/2013
14474,NULL,8824,Jacqueline Murphy,NULL,30/06/2014
15252,NULL,8782,Jada Murphy,NULL,29/03/2014
15427,NULL,8814,Jade Murphy,NULL,14/05/2014
17081,NULL,20453,Jennifer Murphy,NULL,07/12/2013
27651,NULL,15130,Jeremy Murphy,NULL,21/04/2014
11040,NULL,15080,Jesse Murphy,NULL,03/09/2013
22225,NULL,3473,Jessica Murphy,NULL,27/11/2013
24902,NULL,19801,Jill Murphy,NULL,26/08/2013
24646,NULL,15098,Juan Murphy,NULL,22/05/2012
19776,NULL,20348,Judith Murphy,NULL,06/11/2013
23817,NULL,20561,Kaitlyn Murphy,NULL,22/11/2013
18889,NULL,8784,Katelyn Murphy,NULL,04/07/2013
22743,NULL,8787,Kaylee Murphy,NULL,01/08/2013
12961,NULL,8808,Kimberly Murphy,NULL,19/06/2014
25438,NULL,3701,Lauren Murphy,NULL,18/03/2014
28656,NULL,15125,Lucas Murphy,NULL,29/01/2012
15399,NULL,8778,Mackenzie Murphy,NULL,26/01/2014
14878,NULL,15122,Marcus Murphy,NULL,21/09/2013
16011,NULL,3231,Maria Murphy,NULL,17/03/2014
28652,NULL,8816,Mariah Murphy,NULL,09/02/2012
29163,NULL,15075,Mason Murphy,NULL,11/12/2011
17460,NULL,19090,Megan Murphy,NULL,08/04/2014
21297,NULL,8817,Melanie Murphy,NULL,18/05/2014
24686,NULL,8827,Melissa Murphy,NULL,25/06/2014
13373,NULL,8804,Michelle Murphy,NULL,31/08/2013
25391,NULL,20670,Morgan Murphy,NULL,29/10/2013
28864,NULL,2694,Natalie Murphy,NULL,25/02/2014
15557,NULL,15092,Nathaniel Murphy,NULL,10/06/2013
11927,NULL,19899,Nicole Murphy,NULL,30/06/2014
20206,NULL,19306,Olivia Murphy,NULL,29/03/2014
27636,NULL,8825,Paige Murphy,NULL,28/04/2014
14334,NULL,15086,Patrick Murphy,NULL,12/10/2013
23686,NULL,19702,Rachel Murphy,NULL,30/04/2014
22299,NULL,15121,Richard Murphy,NULL,30/03/2014
23712,NULL,8830,Riley Murphy,NULL,14/01/2014
12926,NULL,8781,Sara Murphy,NULL,04/09/2013
21114,NULL,8785,Savannah Murphy,NULL,28/08/2013
15969,NULL,15083,Sean Murphy,NULL,11/02/2014
13876,NULL,15099,Sebastian Murphy,NULL,11/12/2013
25704,NULL,15126,Seth Murphy,NULL,04/03/2014
24489,NULL,8811,Shelby Murphy,NULL,13/09/2013
11213,NULL,3074,Stephanie Murphy,NULL,09/02/2014
12731,NULL,15110,Steven Murphy,NULL,16/02/2014
28252,NULL,2846,Sydney Murphy,NULL,21/03/2014
20654,NULL,3549,Taylor Murphy,NULL,16/01/2014
14331,NULL,15084,Timothy Murphy,NULL,23/02/2014
29015,NULL,8812,Trinity Murphy,NULL,24/10/2013
15163,NULL,19392,Victoria Murphy,NULL,13/02/2014
29162,NULL,15127,Xavier Murphy,NULL,20/10/2013
11832,NULL,8796,Zoe Murphy,NULL,09/02/2014
19364,NULL,12557,Alejandro Nara,NULL,03/05/2014
26959,NULL,12028,Alisha Nara,NULL,18/02/2014
28364,NULL,16666,Alison Nara,NULL,10/01/2014
18354,NULL,5229,Alvin Nara,NULL,23/09/2013
12332,NULL,5091,Andres Nara,NULL,24/11/2013
25721,NULL,20554,April Nara,NULL,23/08/2013
23964,NULL,10611,Arturo Nara,NULL,28/07/2013
16049,NULL,7781,Ashlee Nara,NULL,05/12/2013
12704,NULL,11621,Barbara Nara,NULL,15/03/2014
15460,NULL,17295,Bethany Nara,NULL,26/03/2014
24023,NULL,3719,Bonnie Nara,NULL,31/03/2014
16510,NULL,9413,Brad Nara,NULL,08/09/2013
12547,NULL,20307,Bradley Nara,NULL,03/03/2014
27330,NULL,9356,Brendan Nara,NULL,29/05/2014
12846,NULL,8594,Bridget Nara,NULL,20/04/2014
11367,NULL,9186,Calvin Nara,NULL,27/04/2014
12971,NULL,16970,Carl Nara,NULL,11/12/2013
17812,NULL,16310,Casey Nara,NULL,21/02/2014
13642,NULL,8908,Cassie Nara,NULL,15/10/2013
21875,NULL,4110,Cedric Nara,NULL,30/03/2014
28754,NULL,20351,Chad Nara,NULL,31/12/2013
11878,NULL,19889,Christine Nara,NULL,14/05/2014
11843,NULL,11419,Christy Nara,NULL,08/08/2013
20054,NULL,7368,Clarence Nara,NULL,11/09/2013
11768,NULL,12659,Clayton Nara,NULL,14/12/2013
14798,NULL,12339,Colleen Nara,NULL,23/04/2014
27034,NULL,20474,Corey Nara,NULL,05/02/2014
19792,NULL,8747,Cristina Nara,NULL,16/10/2013
21226,NULL,5339,Dale Nara,NULL,07/02/2014
26877,NULL,14455,Damien Nara,NULL,08/05/2014
21891,NULL,12235,Dawn Nara,NULL,20/03/2014
13502,NULL,8861,Deborah Nara,NULL,18/01/2014
26139,NULL,20266,Derek Nara,NULL,02/08/2013
21964,NULL,4335,Devon Nara,NULL,22/02/2014
26944,NULL,9241,Drew Nara,NULL,11/11/2013
17910,NULL,2571,Dustin Nara,NULL,22/02/2014
11097,NULL,13205,Edwin Nara,NULL,24/12/2013
28425,NULL,9557,Gilbert Nara,NULL,03/04/2014
12995,NULL,9302,Grant Nara,NULL,28/03/2014
26651,NULL,2598,Gregory Nara,NULL,04/05/2014
11930,NULL,12990,Jaclyn Nara,NULL,18/05/2014
13262,NULL,9471,Jaime Nara,NULL,25/02/2014
11438,NULL,11514,Jenny Nara,NULL,08/07/2013
22491,NULL,16916,Jerry Nara,NULL,11/07/2013
23939,NULL,4716,Jodi Nara,NULL,06/09/2013
18489,NULL,17068,Johnny Nara,NULL,02/08/2013
22006,NULL,12448,Jon Nara,NULL,18/08/2013
24566,NULL,16568,Kara Nara,NULL,23/04/2014
15142,NULL,5161,Karl Nara,NULL,29/04/2014
25827,NULL,3524,Karla Nara,NULL,23/02/2014
25723,NULL,4614,Kate Nara,NULL,08/06/2013
14882,NULL,19924,Kathryn Nara,NULL,16/04/2014
22561,NULL,20630,Katie Nara,NULL,25/12/2013
24608,NULL,16355,Katrina Nara,NULL,21/07/2013
21649,NULL,20514,Keith Nara,NULL,21/07/2013
24905,NULL,16525,Kelsey Nara,NULL,01/09/2013
15672,NULL,2956,Kelvin Nara,NULL,26/05/2014
14177,NULL,2621,Kenneth Nara,NULL,10/05/2014
12219,NULL,4167,Kurt Nara,NULL,27/12/2013
22509,NULL,11310,Lacey Nara,NULL,11/04/2014
18208,NULL,16400,Latoya Nara,NULL,01/06/2013
11045,NULL,5225,Leonard Nara,NULL,31/03/2014
25247,NULL,19843,Lindsay Nara,NULL,29/04/2014
26901,NULL,13106,Louis Nara,NULL,23/04/2014
20768,NULL,11633,Marshall Nara,NULL,19/02/2014
26231,NULL,9078,Maurice Nara,NULL,17/04/2014
27147,NULL,4399,Melvin Nara,NULL,07/04/2014
22842,NULL,8423,Michele Nara,NULL,17/11/2013
17197,NULL,4564,Mindy Nara,NULL,27/05/2014
14987,NULL,16480,Misty Nara,NULL,07/11/2013
17158,NULL,17152,Mitchell Nara,NULL,22/08/2013
12301,NULL,16617,Nichole Nara,NULL,22/04/2014
20861,NULL,5285,Nicolas Nara,NULL,15/11/2013
13535,NULL,12765,Omar Nara,NULL,21/03/2014
11770,NULL,20429,Peter Nara,NULL,23/03/2014
18907,NULL,8799,Priscilla Nara,NULL,17/06/2013
17052,NULL,12881,Rafael Nara,NULL,19/11/2013
16404,NULL,9529,Raul Nara,NULL,29/03/2014
28934,NULL,17021,Ricardo Nara,NULL,17/01/2014
26928,NULL,13318,Roger Nara,NULL,04/11/2013
12629,NULL,16871,Russell Nara,NULL,18/04/2014
18482,NULL,8537,Sharon Nara,NULL,07/07/2013
13845,NULL,20394,Shawn Nara,NULL,24/02/2014
29361,NULL,8697,Sheena Nara,NULL,07/12/2012
21194,NULL,20012,Tara Nara,NULL,07/02/2014
23249,NULL,8642,Tasha Nara,NULL,06/07/2013
28474,NULL,4282,Terrence Nara,NULL,08/05/2014
27305,NULL,17245,Terry Nara,NULL,17/05/2014
16729,NULL,4223,Tommy Nara,NULL,17/03/2014
16713,NULL,17194,Tony Nara,NULL,11/07/2013
17251,NULL,8481,Tonya Nara,NULL,11/11/2013
25105,NULL,3791,Warren Nara,NULL,04/10/2013
23869,NULL,9137,Wayne Nara,NULL,10/08/2013
24460,NULL,13408,Willie Nara,NULL,31/10/2013
29080,NULL,3648,Yolanda Nara,NULL,25/12/2013
15862,NULL,16434,Sriniwa Narayanan,NULL,04/08/2013
12874,NULL,11624,Kirk Nason,NULL,07/03/2014
24866,NULL,12560,Alejandro Nath,NULL,09/08/2013
13556,NULL,12031,Alisha Nath,NULL,20/04/2014
17116,NULL,16669,Alison Nath,NULL,10/12/2013
29301,NULL,5278,Alvin Nath,NULL,25/09/2013
22617,NULL,5098,Andres Nath,NULL,18/05/2014
22824,NULL,20556,April Nath,NULL,16/05/2014
16177,NULL,17297,Bethany Nath,NULL,14/12/2013
12632,NULL,3724,Bonnie Nath,NULL,16/11/2013
22796,NULL,9417,Brad Nath,NULL,16/10/2013
22380,NULL,9360,Brendan Nath,NULL,03/09/2013
19446,NULL,8598,Bridget Nath,NULL,14/05/2014
22817,NULL,9189,Calvin Nath,NULL,15/05/2014
29001,NULL,16973,Carl Nath,NULL,06/05/2014
17255,NULL,4516,Carly Nath,NULL,05/02/2014
26820,NULL,8864,Carol Nath,NULL,05/06/2014
11616,NULL,16315,Casey Nath,NULL,15/09/2013
24606,NULL,8915,Cassie Nath,NULL,15/06/2013
17746,NULL,4161,Cedric Nath,NULL,01/09/2013
17744,NULL,20354,Chad Nath,NULL,28/09/2013
26909,NULL,19893,Christine Nath,NULL,01/08/2013
18085,NULL,11421,Christy Nath,NULL,27/02/2014
24050,NULL,7419,Clarence Nath,NULL,21/12/2013
14793,NULL,12663,Clayton Nath,NULL,24/03/2014
11398,NULL,13507,Colin Nath,NULL,02/01/2014
24051,NULL,12341,Colleen Nath,NULL,11/12/2013
27343,NULL,5346,Dale Nath,NULL,06/12/2013
11759,NULL,12237,Dawn Nath,NULL,09/12/2013
23065,NULL,20267,Derek Nath,NULL,24/11/2013
18339,NULL,4672,Donna Nath,NULL,15/03/2014
14637,NULL,2573,Dustin Nath,NULL,24/02/2014
24181,NULL,13211,Edwin Nath,NULL,07/08/2013
28713,NULL,8508,Franklin Nath,NULL,15/05/2014
21131,NULL,9599,Gilbert Nath,NULL,26/11/2013
28947,NULL,9305,Grant Nath,NULL,08/11/2013
19634,NULL,2600,Gregory Nath,NULL,19/02/2014
11033,NULL,9475,Jaime Nath,NULL,07/04/2014
27281,NULL,11519,Jenny Nath,NULL,18/03/2014
11787,NULL,16921,Jerry Nath,NULL,07/04/2014
27740,NULL,4718,Jodi Nath,NULL,17/08/2013
22756,NULL,12453,Jon Nath,NULL,01/10/2013
21177,NULL,16572,Kara Nath,NULL,06/01/2014
13578,NULL,5167,Karl Nath,NULL,17/06/2014
22317,NULL,3527,Karla Nath,NULL,01/08/2013
26369,NULL,4619,Kate Nath,NULL,28/06/2014
28632,NULL,19925,Kathryn Nath,NULL,04/10/2013
23434,NULL,20634,Katie Nath,NULL,19/12/2013
11497,NULL,16359,Katrina Nath,NULL,06/04/2014
19617,NULL,20517,Keith Nath,NULL,24/05/2014
24715,NULL,12136,Kelli Nath,NULL,07/03/2014
20162,NULL,16529,Kelsey Nath,NULL,10/09/2013
26791,NULL,3001,Kelvin Nath,NULL,20/01/2014
17037,NULL,2623,Kenneth Nath,NULL,04/02/2014
27582,NULL,16404,Latoya Nath,NULL,08/01/2014
12637,NULL,5230,Leonard Nath,NULL,29/09/2013
21841,NULL,19847,Lindsay Nath,NULL,19/12/2013
23899,NULL,20675,Lindsey Nath,NULL,29/03/2014
25830,NULL,13109,Louis Nath,NULL,21/02/2014
16390,NULL,16826,Mario Nath,NULL,10/09/2013
14092,NULL,9083,Maurice Nath,NULL,08/02/2014
27697,NULL,4404,Melvin Nath,NULL,09/05/2014
11056,NULL,8428,Michele Nath,NULL,31/10/2013
20320,NULL,4568,Mindy Nath,NULL,07/11/2013
24141,NULL,16483,Misty Nath,NULL,12/07/2013
17452,NULL,17154,Mitchell Nath,NULL,25/04/2014
12392,NULL,16620,Nichole Nath,NULL,15/08/2013
13162,NULL,4463,Nina Nath,NULL,16/12/2013
14672,NULL,12771,Omar Nath,NULL,17/04/2014
28441,NULL,20433,Peter Nath,NULL,19/02/2014
21820,NULL,8807,Priscilla Nath,NULL,09/01/2014
23533,NULL,12889,Rafael Nath,NULL,20/12/2013
27881,NULL,9535,Raul Nath,NULL,18/05/2014
12039,NULL,17024,Ricardo Nath,NULL,06/01/2014
19383,NULL,13322,Roger Nath,NULL,06/08/2013
16290,NULL,16875,Russell Nath,NULL,02/05/2014
20061,NULL,8541,Sharon Nath,NULL,24/12/2013
18119,NULL,20396,Shawn Nath,NULL,21/03/2014
25800,NULL,8701,Sheena Nath,NULL,13/10/2013
28064,NULL,11920,Tamara Nath,NULL,08/04/2014
16269,NULL,20015,Tara Nath,NULL,13/05/2014
18487,NULL,8645,Tasha Nath,NULL,19/08/2013
21076,NULL,4287,Terrence Nath,NULL,25/04/2014
20148,NULL,17248,Terry Nath,NULL,16/08/2013
28937,NULL,4228,Tommy Nath,NULL,22/11/2013
24847,NULL,8485,Tonya Nath,NULL,17/11/2013
16507,NULL,16437,Tracy Nath,NULL,14/12/2013
25532,NULL,4226,Warren Nath,NULL,09/08/2013
12468,NULL,9141,Wayne Nath,NULL,17/02/2014
24625,NULL,3651,Yolanda Nath,NULL,06/03/2014
23611,NULL,13413,Dave Natsuhara,NULL,14/11/2013
23097,NULL,17199,Tony Natsuhara,NULL,30/12/2013
23627,NULL,7110,Adrienne Navarro,NULL,08/02/2014
21561,NULL,14911,Albert Navarro,NULL,29/01/2014
11540,NULL,6627,Alberto Navarro,NULL,21/08/2013
15070,NULL,2804,Alfredo Navarro,NULL,19/02/2014
16397,NULL,2741,Andy Navarro,NULL,31/12/2013
22701,NULL,14371,Anne Navarro,NULL,04/12/2013
19942,NULL,6953,Armando Navarro,NULL,21/05/2014
16198,NULL,10964,Arthur Navarro,NULL,10/12/2013
26937,NULL,6022,Audrey Navarro,NULL,29/11/2013
13534,NULL,6086,Beth Navarro,NULL,04/05/2014
25535,NULL,18481,Brandi Navarro,NULL,02/02/2014
17353,NULL,10867,Bruce Navarro,NULL,10/12/2013
16622,NULL,19678,Byron Navarro,NULL,26/06/2014
11069,NULL,10008,Carolyn Navarro,NULL,04/11/2013
19795,NULL,19157,Casey Navarro,NULL,18/10/2013
13109,NULL,6188,Cheryl Navarro,NULL,11/05/2014
19935,NULL,14623,Clinton Navarro,NULL,17/01/2014
15357,NULL,19066,Craig Navarro,NULL,15/12/2013
27514,NULL,6010,Daisy Navarro,NULL,22/12/2013
11125,NULL,17820,Dana Navarro,NULL,03/12/2013
20332,NULL,14758,Danny Navarro,NULL,11/02/2014
19203,NULL,10229,Darren Navarro,NULL,18/02/2014
13593,NULL,9800,Deanna Navarro,NULL,17/05/2014
22862,NULL,19113,Derrick Navarro,NULL,28/12/2013
15520,NULL,13854,Desiree Navarro,NULL,18/05/2014
16261,NULL,18656,Diana Navarro,NULL,14/04/2014
14698,NULL,15546,Diane Navarro,NULL,14/05/2014
11615,NULL,20497,Dwayne Navarro,NULL,13/09/2013
24504,NULL,6687,Eddie Navarro,NULL,11/12/2013
25055,NULL,19281,Erik Navarro,NULL,20/02/2014
11476,NULL,18701,Erika Navarro,NULL,03/04/2014
27520,NULL,2474,Francis Navarro,NULL,18/10/2013
11338,NULL,18341,Frank Navarro,NULL,01/06/2013
13561,NULL,19030,Gary Navarro,NULL,04/12/2013
27843,NULL,10770,Gerald Navarro,NULL,09/12/2013
18002,NULL,15055,Gina Navarro,NULL,21/02/2014
21537,NULL,16449,Gloria Navarro,NULL,11/05/2014
23907,NULL,14717,Hector Navarro,NULL,05/10/2013
15465,NULL,6358,Jacquelyn Navarro,NULL,28/02/2014
27690,NULL,7063,Jaime Navarro,NULL,18/02/2014
28320,NULL,6244,Janet Navarro,NULL,13/11/2013
14131,NULL,13634,Javier Navarro,NULL,30/08/2013
11519,NULL,7703,Jerome Navarro,NULL,13/06/2014
27172,NULL,5543,Jessie Navarro,NULL,28/03/2014
29483,NULL,18384,Jésus Navarro,NULL,09/02/2013
22003,NULL,15095,Jill Navarro,NULL,07/12/2013
28044,NULL,15644,Jimmy Navarro,NULL,19/07/2011
19180,NULL,13567,Joan Navarro,NULL,07/03/2014
20140,NULL,11053,Joe Navarro,NULL,04/10/2013
18722,NULL,14486,Jonathon Navarro,NULL,19/08/2013
16410,NULL,14080,Joy Navarro,NULL,12/03/2014
25822,NULL,7002,Julio Navarro,NULL,15/01/2014
28031,NULL,10545,Kari Navarro,NULL,21/04/2014
19269,NULL,18570,Kathleen Navarro,NULL,26/06/2013
21873,NULL,16002,Kellie Navarro,NULL,27/03/2014
23918,NULL,15151,Kendra Navarro,NULL,19/08/2013
27115,NULL,9590,Kristi Navarro,NULL,05/04/2014
25566,NULL,6307,Kristine Navarro,NULL,18/03/2014
19570,NULL,14330,Kristy Navarro,NULL,10/02/2014
20850,NULL,14857,Lance Navarro,NULL,15/08/2013
16456,NULL,18432,Larry Navarro,NULL,06/02/2014
11100,NULL,6138,Latasha Navarro,NULL,07/01/2014
27939,NULL,14449,Lawrence Navarro,NULL,10/09/2013
25659,NULL,14409,Lee Navarro,NULL,17/09/2013
24371,NULL,18525,Leslie Navarro,NULL,02/04/2014
11401,NULL,13814,Linda Navarro,NULL,08/08/2013
21182,NULL,14112,Lori Navarro,NULL,07/05/2014
24365,NULL,7164,Mallory Navarro,NULL,02/10/2013
16346,NULL,15698,Marc Navarro,NULL,25/05/2014
15338,NULL,10111,Marie Navarro,NULL,11/04/2014
28724,NULL,6903,Marvin Navarro,NULL,23/09/2012
19673,NULL,14527,Mathew Navarro,NULL,24/01/2014
11454,NULL,14065,Melinda Navarro,NULL,18/11/2013
27703,NULL,10645,Meredith Navarro,NULL,22/11/2013
23625,NULL,14577,Micheal Navarro,NULL,19/03/2014
12809,NULL,9015,Michele Navarro,NULL,07/10/2013
